Liniennummer;Referenzhaltestelle Name;Referenzhaltestelle Nummer;Referenzhaltestelle Globale ID;Referenzhaltestelle Gemeinde;Referenzhaltestelle Gemeinde AGS;Referenzhaltestelle X-Koord.;Referenzhaltestelle Y-Koord.
724;Merseburg, ZOB;10133;de:15088:10133;Merseburg;15088220;11,991200;51,355631
724;Oberthau;9954;de:15088:9954;Schkopau;15088330;12,144104;51,387238
724;Pritschöna;9976;de:15088:9976;Schkopau;15088330;12,089099;51,391777
724;Raßnitz, Feuerwehr;31180;de:15088:31180;Schkopau;15088330;12,098037;51,391863
724;Raßnitz, Flurstr.;11048;de:15088:11048;Schkopau;15088330;12,098458;51,391950
724;Raßnitz, Jugendanstalt/Gröberssche Str.;15866;de:15088:15866;Schkopau;15088330;12,090045;51,395996
724;Raßnitz, Kieswerk;9871;de:15088:9871;Schkopau;15088330;12,078276;51,393043
724;Raßnitz, Pritschönaer Weg;31181;de:15088:31181;Schkopau;15088330;12,081268;51,392683
724;Raßnitz, Schule;11045;de:15088:11045;Schkopau;15088330;12,103640;51,393209
724;Röglitz;10005;de:15088:10005;Schkopau;15088330;12,129244;51,399846
724;Rübsen;10016;de:15088:10016;Schkopau;15088330;12,172886;51,390948
724;Schkeuditz, Am Roßberg;20173;de:14730:20173;Schkeuditz;14730270;12,201867;51,395392
724;Schkeuditz, Hallesche Str./LIDL;11552;de:14730:11552;Schkeuditz;14730270;12,211812;51,394966
724;Schkeuditz, Hemmestr.;11546;de:14730:11546;Schkeuditz;14730270;12,198721;51,392322
724;Schkeuditz, Kleiststr.;30525;de:14730:30525;Schkeuditz;14730270;12,202721;51,392599
724;Schkeuditz, Merseburger Str.;12604;de:14730:12604;Schkeuditz;14730270;12,212209;51,394272
724;Schkeuditz, Puschkinstr.;12606;de:14730:12606;Schkeuditz;14730270;12,206156;51,392999
724;Schkeuditz, Rathausplatz;12691;de:14730:12691;Schkeuditz;14730270;12,219621;51,396253
724;Schkeuditz, S-Bahnhof (Bus);12692;de:14730:12692;Schkeuditz;14730270;12,221310;51,402078
724;Schkeuditz, Teichstr.;12602;de:14730:12602;Schkeuditz;14730270;12,213759;51,395057
724;Schkopau, Am Königsborn;9626;de:15088:9626;Schkopau;15088330;11,982568;51,391825
724;Schkopau, Am Schloß;5205;de:15088:5205;Schkopau;15088330;11,983952;51,391897
724;Schkopau, Schulstr.;10037;de:15088:10037;Schkopau;15088330;11,981890;51,390898
724;Wehlitz, Ermlitzer Str.;10111;de:14730:10111;Schkeuditz;14730270;12,183949;51,390495
724;Wehlitz, Gasthof;11545;de:14730:11545;Schkeuditz;14730270;12,191427;51,390983
724;Wehlitz, Thomas-Müntzer-Str.;11548;de:14730:11548;Schkeuditz;14730270;12,189910;51,392301
724;Wesenitz (Lochau);10101;de:15088:10101;Schkopau;15088330;12,068842;51,394234
724;Weßmar;10135;de:15088:10135;Schkopau;15088330;12,108763;51,394152
724;Weßmar, Gasthof;20178;de:15088:20178;Schkopau;15088330;12,110330;51,392888
728;Altweidenbach (Obhausen);9589;de:15088:9589;Obhausen;15088265;11,660866;51,382910
728;Bad Lauchstädt, Am Schloss;9606;de:15088:9606;Bad Lauchstädt;15088025;11,864835;51,387590
728;Bad Lauchstädt, Am Theater;30836;de:15088:30836;Bad Lauchstädt;15088025;11,864586;51,388666
728;Bad Lauchstädt, Bahnhof (Bus);9602;de:15088:9602;Bad Lauchstädt;15088025;11,871215;51,389196
728;Bad Lauchstädt, Markt;9605;de:15088:9605;Bad Lauchstädt;15088025;11,867941;51,387389
728;Bündorf (Knapendorf);9637;de:15088:9637;Schkopau;15088330;11,920596;51,372591
728;Großgräfendorf (Bad Lauchstädt);9734;de:15088:9734;Bad Lauchstädt;15088025;11,818012;51,394013
728;Kleinlauchstädt (Bad Lauchstädt);9789;de:15088:9789;Bad Lauchstädt;15088025;11,883690;51,383972
728;Knapendorf;9793;de:15088:9793;Schkopau;15088330;11,943274;51,372752
728;Merseburg, Albrecht-Dürer-Str.;9896;de:15088:9896;Merseburg;15088220;11,983074;51,354778
728;Merseburg, Gewerbegebiet Nord;9720;de:15088:9720;Merseburg;15088220;11,973308;51,372703
728;Merseburg, Hälterstr.;9898;de:15088:9898;Merseburg;15088220;11,996942;51,358676
728;Merseburg, Kaufland;9781;de:15088:9781;Merseburg;15088220;11,978239;51,372092
728;Merseburg, Merse-Center;10043;de:15088:10043;Merseburg;15088220;11,984373;51,370983
728;Merseburg, Nord, Denkmalhof;10137;de:15088:10137;Merseburg;15088220;11,990493;51,365719
728;Merseburg, Nord, Fritz-Reuter-Str.;9996;de:15088:9996;Merseburg;15088220;11,988565;51,370948
728;Merseburg, Nord, Triebelstr.;9904;de:15088:9904;Merseburg;15088220;11,989468;51,370484
728;Merseburg, Stadtbibliothek;30854;de:15088:30854;Merseburg;15088220;11,991947;51,358723
728;Merseburg, ZOB;10133;de:15088:10133;Merseburg;15088220;11,991200;51,355631
728;Milzau, Abzweig;9913;de:15088:9913;Bad Lauchstädt;15088025;11,905425;51,375738
728;Neuweidenbach, Siedlung;9936;de:15088:9936;Obhausen;15088265;11,692101;51,381198
728;Obhausen (Bus);9956;de:15088:9956;Obhausen;15088265;11,654865;51,391686
728;Obhausen, Waidawinkel;30855;de:15088:30855;Obhausen;15088265;11,651713;51,389600
728;Querfurt, Geistpromenade;2319;de:15088:2319;Querfurt;15088305;11,600364;51,375818
728;Querfurt, Grundschule;30022;de:15088:30022;Querfurt;15088305;11,600934;51,381560
728;Querfurt, Gymnasium;2320;de:15088:2320;Querfurt;15088305;11,602181;51,375176
728;Querfurt, Merseburger Str.;2300;de:15088:2300;Querfurt;15088305;11,609385;51,381363
728;Querfurt, Roßplatz;782;de:15088:782;Querfurt;15088305;11,600921;51,381587
728;Querfurt, ZOB;2318;de:15088:2318;Querfurt;15088305;11,597902;51,383065
728;Schafstädt, August-Meisel-Str.;10031;de:15088:10031;Bad Lauchstädt;15088025;11,782001;51,383888
728;Schafstädt, Schule;10032;de:15088:10032;Bad Lauchstädt;15088025;11,770634;51,380534
728;Schotterey (Bad Lauchstädt);10048;de:15088:10048;Bad Lauchstädt;15088025;11,842869;51,391605
790;Blockdamm;6115;de:15086:6115;Jerichow;15086080;12,108526;52,450021
790;Fischbeck (b. Tangermünde), Ort;3585;de:15090:3585;Wust-Fischbeck;15090631;12,016601;52,540432
790;Fischbeck (b. Tangermünde), Rendezvous;3630;de:15090:3630;Wust-Fischbeck;15090631;12,020628;52,544009
790;Genthin, Busbahnhof;6064;de:15086:6064;Genthin;15086040;12,156953;52,403588
790;Genthin, Forststr.;5932;de:15086:5932;Genthin;15086040;12,143709;52,419899
790;Genthin, Wald;5925;de:15086:5925;Genthin;15086040;12,120970;52,438320
790;Genthin, Zentrale Haltestelle (ZH);6022;de:15086:6022;Genthin;15086040;12,160141;52,409113
790;Jerichow, Badeanstalt;1618;de:15086:1618;Jerichow;15086080;12,030857;52,493348
790;Jerichow, Bahnhofstr.;5930;de:15086:5930;Jerichow;15086080;12,029379;52,499912
790;Jerichow, Kirche;5880;de:15086:5880;Jerichow;15086080;12,025889;52,496927
790;Jerichow, Kloster;3402;de:15086:3402;Jerichow;15086080;12,020206;52,501477
790;Jerichow, Krankenhaus;6088;de:15086:6088;Jerichow;15086080;12,035982;52,501469
790;Jerichow, Schule;6130;de:15086:6130;Jerichow;15086080;12,025803;52,498260
790;Jerichow, Siedlung;3383;de:15086:3383;Jerichow;15086080;12,035868;52,503018
790;Redekin;6044;de:15086:6044;Jerichow;15086080;12,076104;52,466593
790;Scharteucke, B107;6062;de:15086:6062;Jerichow;15086080;12,089264;52,461764
790;Scharteucke, Dorf;5956;de:15086:5956;Jerichow;15086080;12,083076;52,454302
790;Stendal, Bahnhofstr.;3569;de:15090:3569;Stendal;15090535;11,863626;52,598253
790;Stendal, Hauptbahnhof (ZOB);1918;de:15090:1918;Stendal;15090535;11,856242;52,595267
790;Tangermünde, Arneburger Str.;17;de:15090:17;Tangermünde;15090550;11,980084;52,552461
790;Tangermünde, LIDL-Markt;114;de:15090:114;Tangermünde;15090550;11,979168;52,547872
790;Tangermünde, Lindenstr.;112;de:15090:112;Tangermünde;15090550;11,972930;52,544379
790;Tangermünde, Neustädter Tor;7068;de:15090:7068;Tangermünde;15090550;11,967680;52,539559
790;Tangermünde, Sekundarschule;122;de:15090:122;Tangermünde;15090550;11,960251;52,539807
790;Tangermünde, Stendaler Str.;3627;de:15090:3627;Tangermünde;15090550;11,965555;52,541724
800;Borau (Weißenfels), Einkaufszentrum;3480;de:15084:3480;Weißenfels;15084550;11,998866;51,199223
800;Borau (Weißenfels), Ort;720;de:15084:720;Weißenfels;15084550;12,006556;51,199529
800;Gerstewitz (Zorbau), L;7575;de:15084:7575;Lützen;15084315;12,036249;51,190130
800;Granschütz, Kirche;15700;de:15084:15700;Hohenmölsen;15084235;12,056846;51,183110
800;Granschütz, Ort;3468;de:15084:3468;Hohenmölsen;15084235;12,052410;51,183307
800;Hohenmölsen, Busbahnhof;727;de:15084:727;Hohenmölsen;15084235;12,101790;51,154052
800;Hohenmölsen, Ernst-Thälmann-Str.;3553;de:15084:3553;Hohenmölsen;15084235;12,109402;51,152861
800;Hohenmölsen, Feuerwehr;30066;de:15084:30066;Hohenmölsen;15084235;12,103757;51,154818
800;Hohenmölsen, Friedensstr.;6656;de:15084:6656;Hohenmölsen;15084235;12,099508;51,158393
800;Hohenmölsen, Jaucha;22942;de:15084:22942;Hohenmölsen;15084235;12,112202;51,148794
800;Hohenmölsen, Kirschberg-Center;3481;de:15084:3481;Hohenmölsen;15084235;12,094159;51,162644
800;Hohenmölsen, Ortseingang;3489;de:15084:3489;Hohenmölsen;15084235;12,101747;51,163629
800;Hohenmölsen, Strandbad Mondsee;2786;de:15084:2786;Hohenmölsen;15084235;12,139168;51,136644
800;Profen, Bahnhof (Bus);22943;de:15084:22943;Elsteraue;15084130;12,211808;51,130165
800;Profen, Klubhaus;4101;de:15084:4101;Elsteraue;15084130;12,200956;51,127810
800;Profen, Zeitzer Str.;4086;de:15084:4086;Elsteraue;15084130;12,213509;51,127304
800;Wählitz (Webau), Ort;3451;de:15084:3451;Hohenmölsen;15084235;12,088026;51,167814
800;Webau, Bahnhof (Bus);3471;de:15084:3471;Hohenmölsen;15084235;12,068326;51,177387
800;Webau, Ort;3472;de:15084:3472;Hohenmölsen;15084235;12,074535;51,175039
800;Weißenfels, Betriebshof;7579;de:15084:7579;Weißenfels;15084550;11,992252;51,199626
800;Weißenfels, Busbahnhof;784;de:15084:784;Weißenfels;15084550;11,971802;51,202755
800;Weißenfels, Goethe-Gymnasium;748;de:15084:748;Weißenfels;15084550;11,966798;51,199277
800;Weißenfels, Karl-Marx-Siedlung;7572;de:15084:7572;Weißenfels;15084550;11,988690;51,199879
800;Weißenfels, Schloss;20270;de:15084:20270;Weißenfels;15084550;11,979102;51,200555
800;Weißenfels, Selauer Str.;3339;de:15084:3339;Weißenfels;15084550;11,982109;51,200353
800;Zorbau, Autobahnmeisterei;3463;de:15084:3463;Weißenfels;15084550;12,011534;51,196856
800;Zorbau, Ort;3464;de:15084:3464;Lützen;15084315;12,020794;51,190980
820;Bad Kösen, Bahnhof (Bus);4404;de:15084:4404;Naumburg (Saale);15084355;11,718766;51,131000
820;Döschwitz;4027;de:15084:4027;Kretzschau;15084275;12,059073;51,063547
820;Droyßig (b. Zeitz), Markt;3353;de:15084:3353;Droyßig;15084115;12,028050;51,041895
820;Görschen;4049;de:15084:4049;Mertendorf;15084335;11,900856;51,111857
820;Görschen, Abzweig;4062;de:15084:4062;Mertendorf;15084335;11,909171;51,112567
820;Grana (b. Zeitz);4028;de:15084:4028;Kretzschau;15084275;12,107287;51,053516
820;Grana (b. Zeitz), Gewerbegebiet;4025;de:15084:4025;Kretzschau;15084275;12,101698;51,055058
820;Hassel (Droyßig);4113;de:15084:4113;Droyßig;15084115;12,007377;51,040028
820;Hollsteitz, Abzweig (Döschwitz);4069;de:15084:4069;Kretzschau;15084275;12,033012;51,074369
820;Kleinhelmsdorf;4139;de:15084:4139;Osterfeld;15084375;11,929908;51,035075
820;Kleinwethau, Am Zeitzer Wege;5919;de:15084:5919;Wethau;15084560;11,864429;51,134407
820;Kleinwethau, Brücke;3363;de:15084:3363;Wethau;15084560;11,862986;51,134874
820;Kretzschau;3355;de:15084:3355;Kretzschau;15084275;12,078810;51,058433
820;Kretzschau, Abzweig Mannsdorf;4116;de:15084:4116;Kretzschau;15084275;12,070362;51,046994
820;Kretzschau, Abzweig zum See;30351;de:15084:30351;Kretzschau;15084275;12,074508;51,059185
820;Kretzschau, Schule;4115;de:15084:4115;Kretzschau;15084275;12,073098;51,055778
820;Meineweh;4060;de:15084:4060;Meineweh;15084013;11,989160;51,074933
820;Mertendorf (Bus);4054;de:15084:4054;Mertendorf;15084335;11,857576;51,121106
820;Mertendorf, Schule;4053;de:15084:4053;Mertendorf;15084335;11,860119;51,118562
820;Näthern (Kretzschau);4026;de:15084:4026;Kretzschau;15084275;12,097306;51,055094
820;Naumburg (Saale), Busbahnhof am Hauptbahnhof;4376;de:15084:4376;Naumburg (Saale);15084355;11,796084;51,162330
820;Naumburg (Saale), City-Busstop Hallesche Str.;4406;de:15084:4406;Naumburg (Saale);15084355;11,815444;51,156285
820;Naumburg (Saale), Curt-Becker-Platz (Bus);4290;de:15084:4290;Naumburg (Saale);15084355;11,814237;51,152430
820;Naumburg (Saale), Thomas-Müntzer-Str.;23100;de:15084:23100;Naumburg (Saale);15084355;11,812635;51,157819
820;Naumburg (Saale), Weißenfelser Str./Friedhof;4057;de:15084:4057;Naumburg (Saale);15084355;11,825874;51,147294
820;Naumburg (Saale), Weißenfelser Str./Kaserne;4058;de:15084:4058;Naumburg (Saale);15084355;11,823120;51,147838
820;Oberkaka (Unterkaka);4046;de:15084:4046;Meineweh;15084013;11,964604;51,086421
820;Osterfeld, Abzweig Waldau;4132;de:15084:4132;Osterfeld;15084375;11,928885;51,076919
820;Osterfeld, Hüterplan;23111;de:15084:23111;Osterfeld;15084375;11,930267;51,078017
820;Osterfeld, Markt;4368;de:15084:4368;Osterfeld;15084375;11,930025;51,079830
820;Osterfeld, Schule;4135;de:15084:4135;Osterfeld;15084375;11,938381;51,077669
820;Pretzsch (Burgenlandkreis);4047;de:15084:4047;Meineweh;15084013;11,948367;51,094852
820;Priesen, Abzweig (Meineweh);3356;de:15084:3356;Meineweh;15084013;12,008593;51,073957
820;Rathewitz, Neubau (Görschen);4051;de:15084:4051;Mertendorf;15084335;11,879547;51,121528
820;Rathewitz, Ort (Görschen);4052;de:15084:4052;Mertendorf;15084335;11,874356;51,119840
820;Roda (Weickelsdorf);4140;de:15084:4140;Osterfeld;15084375;11,949309;51,043721
820;Romsdorf, Abzweig (Weißenborn);4126;de:15084:4126;Droyßig;15084115;11,968215;51,044285
820;Roßbach (Naumburg);4281;de:15084:4281;Naumburg (Saale);15084355;11,781073;51,168869
820;Scheiplitz, Rathewitzer Str. (Görschen);4050;de:15084:4050;Mertendorf;15084335;11,886668;51,121865
820;Schleinitz, Gewerbegebiet (Unterkaka);4131;de:15084:4131;Meineweh;15084013;11,947713;51,084807
820;Schleinitz, Kaufland-Verteilzentrum;6657;de:15084:6657;Meineweh;15084013;11,945790;51,089594
820;Stolzenhain (Weißenborn);4111;de:15084:4111;Droyßig;15084115;11,971444;51,030554
820;Stößen, Schule;5642;de:15084:5642;Stößen;15084470;11,921445;51,115111
820;Stößen, Zeitzer Str.;5647;de:15084:5647;Stößen;15084470;11,925558;51,113300
820;Waldau (Osterfeld);4133;de:15084:4133;Osterfeld;15084375;11,933023;51,064056
820;Weichau (Naumburg);4056;de:15084:4056;Naumburg (Saale);15084355;11,834599;51,144808
820;Weickelsdorf, Bahnhofsstr.;4141;de:15084:4141;Osterfeld;15084375;11,961287;51,046574
820;Weißenborn (Droyßig);4112;de:15084:4112;Droyßig;15084115;11,992281;51,033736
820;Wethau, Bahnhof (Bus);4059;de:15084:4059;Wethau;15084560;11,850850;51,139702
820;Wethau, Mitte;4055;de:15084:4055;Wethau;15084560;11,858657;51,137209
820;Zeitz, Berufsschulzentrum;4061;de:15084:4061;Zeitz;15084590;12,126353;51,058051
820;Zeitz, Busbahnhof;4122;de:15084:4122;Zeitz;15084590;12,133444;51,055869
820;Zeitz, Donaliesstr.;4035;de:15084:4035;Zeitz;15084590;12,132697;51,059239
820;Zeitz, Herrmannschacht;19965;de:15084:19965;Zeitz;15084590;12,113227;51,055506
820;Zeitz, Naumburger Str.;4187;de:15084:4187;Zeitz;15084590;12,128268;51,059582
820;Zeitz, Schützenplatz;4045;de:15084:4045;Zeitz;15084590;12,144397;51,051084
820;Zeitz, Schützenstr.;4275;de:15084:4275;Zeitz;15084590;12,140516;51,050387
850;Bornitz (b. Zeitz);4081;de:15084:4081;Elsteraue;15084130;12,169396;51,088469
850;Bornitz (b. Zeitz), Kindergarten;4097;de:15084:4097;Elsteraue;15084130;12,173405;51,090509
850;Draschwitz (Elsteraue);4082;de:15084:4082;Elsteraue;15084130;12,180926;51,100645
850;Draschwitz (Elsteraue), Ort;4098;de:15084:4098;Elsteraue;15084130;12,181942;51,099430
850;Hohenmölsen, Busbahnhof;727;de:15084:727;Hohenmölsen;15084235;12,101790;51,154052
850;Hohenmölsen, Ernst-Thälmann-Str.;3553;de:15084:3553;Hohenmölsen;15084235;12,109402;51,152861
850;Hohenmölsen, Feuerwehr;30066;de:15084:30066;Hohenmölsen;15084235;12,103757;51,154818
850;Hohenmölsen, Jaucha;22942;de:15084:22942;Hohenmölsen;15084235;12,112202;51,148794
850;Hohenmölsen, Kirschberg-Center;3481;de:15084:3481;Hohenmölsen;15084235;12,094159;51,162644
850;Hohenmölsen, Ortseingang;3489;de:15084:3489;Hohenmölsen;15084235;12,101747;51,163629
850;Hohenmölsen, Salzstr.;3552;de:15084:3552;Hohenmölsen;15084235;12,108551;51,161470
850;Hohenmölsen, Stadion;30068;de:15084:30068;Hohenmölsen;15084235;12,109903;51,156057
850;Hohenmölsen, Strandbad Mondsee;2786;de:15084:2786;Hohenmölsen;15084235;12,139168;51,136644
850;Lützkewitz (Profen);4242;de:15084:4242;Elsteraue;15084130;12,225999;51,133658
850;Predel, Gärtnerei (Reuden);4085;de:15084:4085;Elsteraue;15084130;12,206227;51,120994
850;Predel (Reuden);4084;de:15084:4084;Elsteraue;15084130;12,198603;51,116320
850;Profen, Bahnhof (Bus);22943;de:15084:22943;Elsteraue;15084130;12,211808;51,130165
850;Profen, Klubhaus;4101;de:15084:4101;Elsteraue;15084130;12,200956;51,127810
850;Profen, Sparkasse;4087;de:15084:4087;Elsteraue;15084130;12,218070;51,130001
850;Profen, Zeitzer Str.;4086;de:15084:4086;Elsteraue;15084130;12,213509;51,127304
850;Reuden (b. Zeitz), Gemeinde;4083;de:15084:4083;Elsteraue;15084130;12,193461;51,110940
850;Reuden (b. Zeitz), Schule;4099;de:15084:4099;Elsteraue;15084130;12,190662;51,108058
850;Zangenberg (Zeitz);4080;de:15084:4080;Zeitz;15084590;12,153725;51,072825
850;Zeitz, Busbahnhof;4122;de:15084:4122;Zeitz;15084590;12,133444;51,055869
850;Zeitz, Dianasaal;4252;de:15084:4252;Zeitz;15084590;12,134414;51,062268
850;Zeitz, Donaliesstr.;4035;de:15084:4035;Zeitz;15084590;12,132697;51,059239
850;Zeitz, Kalktor;4030;de:15084:4030;Zeitz;15084590;12,139054;51,047334
850;Zeitz, Platanenweg;4102;de:15084:4102;Zeitz;15084590;12,150542;51,040487
850;Zeitz, Schützenplatz;4045;de:15084:4045;Zeitz;15084590;12,144397;51,051084
850;Zeitz, Schützenstr.;4275;de:15084:4275;Zeitz;15084590;12,140516;51,050387
850;Zeitz, Waldschlößchen;4103;de:15084:4103;Zeitz;15084590;12,142903;51,065825
850;Zeitz, Weberstr.;4279;de:15084:4279;Zeitz;15084590;12,139450;51,049607
850;Zeitz, Weißenfelser Str.;4036;de:15084:4036;Zeitz;15084590;12,129744;51,061566
900;Dahlen (b. Havelberg);3570;de:15090:3570;Havelberg;15090225;12,054766;52,861706
900;Fischbeck (b. Tangermünde), Rendezvous;3630;de:15090:3630;Wust-Fischbeck;15090631;12,020628;52,544009
900;Glöwen, Bahnhof (Bus);3578;de:12070:900215322;Plattenburg;12070302;12,084435;52,903018
900;Glöwen, Schule;3579;de:12070:900215324;Plattenburg;12070302;12,085064;52,911228
900;Havelberg, EDEKA;3577;de:15090:3577;Havelberg;15090225;12,081240;52,837073
900;Havelberg, Genthiner Str.;3611;de:15090:3611;Havelberg;15090225;12,070990;52,819522
900;Havelberg, Haus der Flüsse (BUGA);3796;de:15090:3796;Havelberg;15090225;12,068014;52,822772
900;Havelberg, Kaserne;15623;de:15090:15623;Havelberg;15090225;12,067817;52,836387
900;Havelberg, Mühlenweg;3574;de:15090:3574;Havelberg;15090225;12,086327;52,833030
900;Havelberg, Pestalozzistr.;15644;de:15090:15644;Havelberg;15090225;12,087627;52,825832
900;Havelberg, Pferdemarkt;2541;de:15090:2541;Havelberg;15090225;12,058635;52,825082
900;Havelberg, Pritzwalker Str.;3576;de:15090:3576;Havelberg;15090225;12,076366;52,831338
900;Havelberg, Uferstr.;3610;de:15090:3610;Havelberg;15090225;12,071613;52,824980
900;Havelberg, Wasserturm;3612;de:15090:3612;Havelberg;15090225;12,083055;52,828540
900;Heeren (b. Tangermünde);138;de:15090:138;Stendal;15090535;11,890464;52,542189
900;Hohengöhren;3618;de:15090:3618;Schönhausen (Elbe);15090500;12,037395;52,615792
900;Klietz, Ärztehaus;2526;de:15090:2526;Klietz;15090310;12,063718;52,667398
900;Klietz, Ort;3622;de:15090:3622;Klietz;15090310;12,070040;52,667288
900;Kümmernitz, Kreuzung;3573;de:15090:3573;Havelberg;15090225;12,218688;52,853667
900;Lübars (Neuermark-Lübars);3617;de:15090:3617;Klietz;15090310;12,041321;52,645348
900;Neuermark;3620;de:15090:3620;Klietz;15090310;12,042670;52,652209
900;Nitzow, Gaststätte;3571;de:15090:3571;Havelberg;15090225;12,053524;52,878477
900;Nitzow, Gemeindehaus;22554;de:15090:22554;Havelberg;15090225;12,052826;52,872993
900;Sandau (Elbe), Bahnhof (Bus);3625;de:15090:3625;Sandau (Elbe);15090445;12,049160;52,783057
900;Sandau (Elbe), Stadtmitte;3609;de:15090:3609;Sandau (Elbe);15090445;12,046660;52,788857
900;Sandau (Elbe), Volksgarten;3608;de:15090:3608;Sandau (Elbe);15090445;12,051065;52,794802
900;Sandau (Elbe), Wulkauer Weg (Ersatzhalt);6909;de:15090:6909;Sandau (Elbe);15090445;12,049833;52,790124
900;Scharlibbe;3621;de:15090:3621;Klietz;15090310;12,070634;52,696615
900;Schönfeld (b. Havelberg);3614;de:15090:3614;Kamern;15090285;12,066656;52,726375
900;Schönhausen (Elbe), Bahnhof (Bus);3623;de:15090:3623;Schönhausen (Elbe);15090500;12,040109;52,590821
900;Schönhausen (Elbe), Grundschule;3587;de:15090:3587;Schönhausen (Elbe);15090500;12,040847;52,576966
900;Schönhausen (Elbe), Wartehalle;15612;de:15090:15612;Schönhausen (Elbe);15090500;12,036298;52,581182
900;Schönhausen (Elbe), Wendestelle;3624;de:15090:3624;Schönhausen (Elbe);15090500;12,040148;52,583709
900;Stendal, Altstadt;1642;de:15090:1642;Stendal;15090535;11,858038;52,609247
900;Stendal, Bahnhofstr.;3569;de:15090:3569;Stendal;15090535;11,863626;52,598253
900;Stendal, Berufsschulzentrum;1647;de:15090:1647;Stendal;15090535;11,830963;52,610734
900;Stendal, Frommhagenstr.;1936;de:15090:1936;Stendal;15090535;11,855044;52,602497
900;Stendal, Hauptbahnhof (ZOB);1918;de:15090:1918;Stendal;15090535;11,856242;52,595267
900;Stendal, Heerener Str.;1919;de:15090:1919;Stendal;15090535;11,869740;52,591741
900;Stendal, Kreuzung Altmark-Park;1912;de:15090:1912;Stendal;15090535;11,872261;52,585378
900;Stendal, Stadtmitte;1944;de:15090:1944;Stendal;15090535;11,863678;52,608095
900;Stendal, Stadtseeallee;1937;de:15090:1937;Stendal;15090535;11,852043;52,604259
900;Stendal, Wernerplatz;1907;de:15090:1907;Stendal;15090535;11,856956;52,597848
900;Tangermünde, Arneburger Str.;17;de:15090:17;Tangermünde;15090550;11,980084;52,552461
900;Tangermünde, LIDL-Markt;114;de:15090:114;Tangermünde;15090550;11,979168;52,547872
900;Tangermünde, Lindenstr.;112;de:15090:112;Tangermünde;15090550;11,972930;52,544379
900;Tangermünde, Neustädter Tor;7068;de:15090:7068;Tangermünde;15090550;11,967680;52,539559
900;Tangermünde, Sekundarschule;122;de:15090:122;Tangermünde;15090550;11,960251;52,539807
900;Tangermünde, Stendaler Str.;3627;de:15090:3627;Tangermünde;15090550;11,965555;52,541724
900;Toppel, Ort;3603;de:15090:3603;Havelberg;15090225;12,060274;52,847756
900;Toppel, Ziegelei;22557;de:15090:22557;Havelberg;15090225;12,062099;52,844149
900;Wulkau;3607;de:15090:3607;Kamern;15090285;12,072665;52,759994
