Abgabenart;Veranlagungsjahr;Beschreibung;Beschreibung1;Beschreibung2;Tarif;Mindestbetrag;Höchstbetrag;Währung;Satzung;vom;ab;bis
Vergnügungssteuer;1995;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;100,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Geldspieler;in Spielhallen;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Unterhaltungsgeräte;;Pauschsteuer;40,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;gewaltverherrlichende Geräte;;Pauschsteuer;400,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1995;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;08.06.1995;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Geldspieler;in Spielhallen;Pauschsteuer;400,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Unterhaltungsgeräte;;Pauschsteuer;50,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;gewaltverherrlichende Geräte;;Pauschsteuer;2.000,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1995;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;08.06.1995;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Geldspieler;in Spielhallen;Pauschsteuer;400,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Unterhaltungsgeräte;;Pauschsteuer;50,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;gewaltverherrlichende Geräte;;Pauschsteuer;2.000,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1996;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;08.06.1995;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Geldspieler;in Spielhallen;Pauschsteuer;400,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Unterhaltungsgeräte;;Pauschsteuer;50,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;gewaltverherrlichende Geräte;;Pauschsteuer;2.000,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1997;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;08.06.1995;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Geldspieler;in Spielhallen;Pauschsteuer;400,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Unterhaltungsgeräte;;Pauschsteuer;50,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;gewaltverherrlichende Geräte;;Pauschsteuer;2.000,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.07.1995;31.07.1998
Vergnügungssteuer;1998;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;04.06.1998;01.08.1998;31.12.1999
Vergnügungssteuer;1998;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;4,00;;;DM/10m²;Vergnügungssteuersatzung;04.06.1998;01.08.1998;31.12.1999
Vergnügungssteuer;1998;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;04.06.1998;01.08.1998;31.12.1999
Vergnügungssteuer;1998;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;04.06.1998;01.08.1998;31.12.1999
Vergnügungssteuer;1998;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;8,00;;;DM/10m²;Vergnügungssteuersatzung;04.06.1998;01.08.1998;31.12.1999
Vergnügungssteuer;1998;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;04.06.1998;01.08.1998;31.12.1999
Vergnügungssteuer;1998;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;04.06.1998;01.08.1998;31.12.1999
